brand,model,desc,base,shape,price,p,lm_prc,lm,eff,eq,color,cri,angle,flicker,rating,war,hash_id,color_from_desc,lm_from_desc,w_from_desc
REV,32405 8,4000K 1600lm 20W M,E27,Bulb,80.0,14.3,73.0,1160.0,81,100.0,4196.0,83,,0.0,3.9,24.0,88873b36fa68a494d7da921759bd238b-0,4000.0,1600.0,20.0
Наносвет,L293 LE-GX-D-7/GX53/840,4000K 640lm 7W M D,GX53,Spot,459.0,6.9,103.0,662.0,97,65.0,4112.0,84,,0.0,4.5,24.0,88873b36fa68a494d7da921759bd238b-1,4000.0,640.0,7.0
Smartbuy,SBL-C37-05-40K-E14,4000K 400lm 5W M,E14,Candle,54.0,3.8,94.0,374.0,97,45.0,4039.0,81,,64.0,0.9,24.0,88873b36fa68a494d7da921759bd238b-2,4000.0,400.0,5.0
Smartbuy,SBL-C37-07-30K-E14,3000K 500lm 7W M,E14,Candle,50.0,5.5,98.0,488.0,88,55.0,3015.0,72,,19.0,3.5,24.0,88873b36fa68a494d7da921759bd238b-3,3000.0,500.0,7.0
Smartbuy,SBL-C37-9_5-30K-E14,3000K 760lm 9.5W M,E14,Candle,78.0,7.3,93.0,710.0,98,70.0,3016.0,73,,0.0,3.4,24.0,88873b36fa68a494d7da921759bd238b-4,3000.0,760.0,5.0
Smartbuy,SBL-P45-07-30K-E14,3000K 560lm 7W M,E14,G45,49.0,5.1,91.0,511.0,101,55.0,2965.0,72,,18.0,3.4,24.0,88873b36fa68a494d7da921759bd238b-5,3000.0,560.0,7.0
Smartbuy,SBL-P45-9_5-30K-E14,3000K 760lm 9.5W M,E14,G45,70.0,6.7,85.0,645.0,96,65.0,2973.0,81,,1.0,4.3,24.0,88873b36fa68a494d7da921759bd238b-6,3000.0,760.0,5.0
Smartbuy,SBL-A60-05-40K-E27-A,4000K 400lm 5W M,E27,Bulb,49.0,3.8,100.0,398.0,104,45.0,4027.0,72,,23.0,3.5,24.0,88873b36fa68a494d7da921759bd238b-7,4000.0,400.0,5.0
Smartbuy,SBL-A60-13-30K-E27-A,3000K 1100lm 13W M,E27,Bulb,53.0,9.7,75.0,821.0,84,80.0,2996.0,82,,0.0,3.9,24.0,88873b36fa68a494d7da921759bd238b-8,3000.0,1100.0,13.0
Smartbuy,SBL-A60-15-30K-E27,3000K 1200lm 15W M,E27,Bulb,60.0,11.7,83.0,1000.0,86,90.0,3005.0,82,,0.0,4.3,24.0,88873b36fa68a494d7da921759bd238b-9,3000.0,1200.0,15.0
General,420014 GHB-U1-100Вт-IP65-6,6500K 10000lm 100W,no,Lamp,2300.0,100.7,84.0,8383.0,83,,6397.0,73,,84.0,0.8,36.0,88873b36fa68a494d7da921759bd238b-10,6500.0,10000.0,100.0
General,440040 GCT2-1200-36-IP65-6,6500K 3300lm 36W M,no,Lamp,650.0,33.0,91.0,3011.0,91,200.0,6185.0,75,,1.0,3.9,24.0,88873b36fa68a494d7da921759bd238b-11,6500.0,3300.0,36.0
Saffit,29743 SLL5054,6500K 2340lm 32W M,no,Lamp,286.0,30.7,113.0,2634.0,86,180.0,6543.0,73,,0.0,3.5,12.0,88873b36fa68a494d7da921759bd238b-12,6500.0,2340.0,32.0
Saffit,29737 SLL5067,4000K 2340lm 32W M,no,Lamp,286.0,30.9,99.0,2325.0,75,170.0,4111.0,65,,0.0,2.0,12.0,88873b36fa68a494d7da921759bd238b-13,4000.0,2340.0,32.0
Saffit,29738 SLL5067,6500K 1170lm 16W M,no,Lamp,172.0,16.1,104.0,1219.0,76,105.0,6455.0,71,,0.0,3.5,12.0,88873b36fa68a494d7da921759bd238b-14,6500.0,1170.0,16.0
Ecola,LSTV40ELC.,4200K 3200lm 40W M,no,Lamp,450.0,35.0,118.0,3785.0,108,250.0,3870.0,71,,0.0,3.3,12.0,88873b36fa68a494d7da921759bd238b-15,4200.0,3200.0,40.0
Ecola,LSHD20ELC.,6500K 1600lm 20W M,no,Lamp,200.0,18.9,97.0,1556.0,82,135.0,6439.0,72,,0.0,3.5,12.0,88873b36fa68a494d7da921759bd238b-16,6500.0,1600.0,20.0
R-LED,ZW0145-00-0 два спектра,1200lm 60W,E27,Bulb,1750.0,14.0,39.0,470.0,34,,,0,,0.0,,,88873b36fa68a494d7da921759bd238b-17,,1200.0,60.0
SpectrumLED,WOJ13265,3000K 450lm 6W M,GU10,Spot,60.0,5.8,117.0,528.0,92,55.0,2976.0,83,,21.0,3.5,,88873b36fa68a494d7da921759bd238b-18,3000.0,450.0,6.0
SpectrumLED,WOJ13265,3000K 450lm 6W M,GU10,Spot,60.0,5.5,114.0,513.0,93,55.0,2985.0,83,,21.0,3.5,,88873b36fa68a494d7da921759bd238b-19,3000.0,450.0,6.0
SpectrumLED,WOJ13256,3000K 780lm 10W M,GU10,Spot,126.0,8.1,103.0,802.0,99,75.0,2867.0,82,,0.0,4.5,,88873b36fa68a494d7da921759bd238b-20,3000.0,780.0,10.0
SpectrumLED,WOJ13256,3000K 780lm 10W M,GU10,Spot,126.0,8.1,102.0,799.0,99,75.0,2885.0,83,,1.0,4.5,,88873b36fa68a494d7da921759bd238b-21,3000.0,780.0,10.0
SpectrumLED,WOJ13026,3000K 480lm 6W M,E14,Candle,60.0,5.2,107.0,514.0,98,55.0,3032.0,83,,21.0,3.5,,88873b36fa68a494d7da921759bd238b-22,3000.0,480.0,6.0
SpectrumLED,WOJ13026,3000K 480lm 6W M,E14,Candle,60.0,5.3,111.0,535.0,100,55.0,3020.0,82,,20.0,4.5,,88873b36fa68a494d7da921759bd238b-23,3000.0,480.0,6.0
SpectrumLED,WOJ13022,3000K 480lm 6W M,E14,G45,60.0,5.4,112.0,538.0,100,55.0,3025.0,82,,20.0,3.5,,88873b36fa68a494d7da921759bd238b-24,3000.0,480.0,6.0
SpectrumLED,WOJ13022,3000K 480lm 6W M,E14,G45,60.0,5.4,111.0,533.0,100,55.0,3014.0,82,,21.0,3.5,,88873b36fa68a494d7da921759bd238b-25,3000.0,480.0,6.0
SpectrumLED,WOJ13900,3000K 600lm 7W M,E27,Bulb,65.0,6.3,111.0,666.0,106,70.0,2989.0,82,,19.0,4.5,,88873b36fa68a494d7da921759bd238b-26,3000.0,600.0,7.0
SpectrumLED,WOJ13900,3000K 600lm 7W M,E27,Bulb,65.0,6.5,111.0,664.0,103,65.0,3001.0,82,,21.0,3.5,,88873b36fa68a494d7da921759bd238b-27,3000.0,600.0,7.0
SpectrumLED,WOJ13902,3000K 800lm 10W M,E27,Bulb,66.0,8.7,95.0,758.0,87,75.0,2946.0,81,,5.0,4.4,,88873b36fa68a494d7da921759bd238b-28,3000.0,800.0,10.0
SpectrumLED,WOJ13902,3000K 800lm 10W M,E27,Bulb,66.0,8.9,92.0,737.0,83,70.0,2958.0,81,,4.0,4.4,,88873b36fa68a494d7da921759bd238b-29,3000.0,800.0,10.0
Remez,RZ-112-C37-E14-5W-5K,5700K 325lm 5W M,E14,Candle,349.0,5.0,107.0,347.0,70,40.0,5802.0,97,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-30,5700.0,325.0,5.0
Remez,RZ-112-C37-E14-5W-5K,5700K 325lm 5W M,E14,Candle,349.0,4.9,104.0,339.0,70,40.0,5721.0,97,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-31,5700.0,325.0,5.0
Remez,RZ-111-C37-E14-5W-3K,3000K 300lm 5W M,E14,Candle,349.0,4.9,96.0,289.0,59,35.0,2896.0,97,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-32,3000.0,300.0,5.0
Remez,RZ-111-C37-E14-5W-3K,3000K 300lm 5W M,E14,Candle,349.0,4.9,91.0,274.0,56,30.0,2958.0,96,,0.0,4.9,60.0,88873b36fa68a494d7da921759bd238b-33,3000.0,300.0,5.0
Remez,RZ-114-C37-E14-7W-5K,5700K 455lm 7W M,E14,Candle,375.0,6.5,98.0,444.0,68,50.0,5782.0,97,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-34,5700.0,455.0,7.0
Remez,RZ-114-C37-E14-7W-5K,5700K 455lm 7W M,E14,Candle,375.0,6.5,99.0,451.0,70,50.0,5679.0,98,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-35,5700.0,455.0,7.0
Remez,RZ-113-C37-E14-7W-3K,3000K 420lm 7W M,E14,Candle,375.0,6.5,90.0,378.0,58,45.0,2967.0,96,,0.0,4.9,60.0,88873b36fa68a494d7da921759bd238b-36,3000.0,420.0,7.0
Remez,RZ-113-C37-E14-7W-3K,3000K 420lm 7W M,E14,Candle,375.0,6.5,89.0,373.0,58,45.0,2913.0,96,,0.0,4.8,60.0,88873b36fa68a494d7da921759bd238b-37,3000.0,420.0,7.0
Remez,RZ-102-A60-E27-7W-5K,5700K 455lm 7W M,E27,Bulb,375.0,6.7,108.0,493.0,74,55.0,5812.0,97,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-38,5700.0,455.0,7.0
Remez,RZ-102-A60-E27-7W-5K,5700K 455lm 7W M,E27,Bulb,375.0,6.7,114.0,517.0,78,55.0,5700.0,98,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-39,5700.0,455.0,7.0
Remez,RZ-101-A60-E27-7W-3K,3000K 420lm 7W M,E27,Bulb,375.0,6.7,104.0,436.0,65,50.0,2964.0,97,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-40,3000.0,420.0,7.0
Remez,RZ-101-A60-E27-7W-3K,3000K 420lm 7W M,E27,Bulb,375.0,6.7,96.0,403.0,60,45.0,3036.0,97,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-41,3000.0,420.0,7.0
Remez,RZ-104-A60-E27-9W-5K,5700K 585lm 9W M,E27,Bulb,399.0,8.6,109.0,640.0,75,65.0,5739.0,98,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-42,5700.0,585.0,9.0
Remez,RZ-104-A60-E27-9W-5K,5700K 585lm 9W M,E27,Bulb,399.0,8.6,110.0,642.0,75,65.0,5730.0,98,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-43,5700.0,585.0,9.0
Remez,RZ-103-A60-E27-9W-3K,3000K 540lm 9W M,E27,Bulb,399.0,8.6,101.0,547.0,63,60.0,2961.0,96,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-44,3000.0,540.0,9.0
Remez,RZ-103-A60-E27-9W-3K,3000K 540lm 9W M,E27,Bulb,399.0,8.6,99.0,537.0,63,55.0,2967.0,97,,0.0,5.0,60.0,88873b36fa68a494d7da921759bd238b-45,3000.0,540.0,9.0
Navigator,NLL-GX53-10-230-2.7K-DIMM,2700K 750lm 10W M D,GX53,Spot,263.0,8.2,88.0,658.0,81,65.0,2713.0,82,,100.0,0.8,24.0,88873b36fa68a494d7da921759bd238b-46,2700.0,750.0,10.0
Ecola,Premium HPUD40ELC,6000K 3200lm 40W M,E27,Bulb,448.0,29.1,93.0,2974.0,102,190.0,6705.0,84,,0.0,4.4,12.0,88873b36fa68a494d7da921759bd238b-47,6000.0,3200.0,40.0
Ecola,Premium HPUD50ELC,6000K 4000lm 50W M,E27,Bulb,525.0,38.4,95.0,3797.0,99,250.0,6874.0,83,,0.0,4.4,12.0,88873b36fa68a494d7da921759bd238b-48,6000.0,4000.0,50.0
Ecola,Premium HPUV80ELC,4000K 6400lm 80W M,E27,Bulb,917.0,66.8,81.0,5176.0,78,350.0,4339.0,86,,0.0,4.2,12.0,88873b36fa68a494d7da921759bd238b-49,4000.0,6400.0,80.0
InHome,LED-GX53-VC 8Вт GX53 4000K,4000K 640lm 8W M,GX53,Spot,60.0,4.6,56.0,359.0,78,40.0,4088.0,74,,0.0,2.8,24.0,957d8f3f61a9d3d653c657f73dee2f8f-0,4000.0,640.0,8.0
InHome,LED-GX53-VC 10Вт GX53 6500K,6500K 800lm 10W M,GX53,Spot,68.0,5.9,55.0,437.0,74,50.0,6353.0,86,,0.0,3.8,24.0,957d8f3f61a9d3d653c657f73dee2f8f-1,6500.0,800.0,10.0
InHome,LED-GX53-VC 12Вт GX53 6500K,6500K 960lm 12W M,GX53,Spot,78.0,7.8,71.0,677.0,86,70.0,6300.0,76,,0.0,3.4,24.0,957d8f3f61a9d3d653c657f73dee2f8f-2,6500.0,960.0,12.0
InHome,LED-GX53-VC 15Вт GX53 3000K,3000K 1200lm 15W M,GX53,Spot,123.0,10.8,66.0,791.0,74,75.0,3055.0,74,,0.0,2.9,24.0,957d8f3f61a9d3d653c657f73dee2f8f-3,3000.0,1200.0,15.0
Ecola,Premium T5UV30ELC,4200K 240lm 3W M,GX53,Spot,50.0,2.9,104.0,249.0,86,30.0,4015.0,83,,1.0,4.5,12.0,957d8f3f61a9d3d653c657f73dee2f8f-4,4200.0,240.0,3.0
Ecola,Light T5MV30ELC.,4200K 195lm 3W M,GX53,Spot,50.0,2.7,110.0,215.0,78,25.0,4032.0,70,,58.0,1.0,12.0,957d8f3f61a9d3d653c657f73dee2f8f-5,4200.0,195.0,3.0
Ecola,Light T5MD42ELC,6400K 336lm 4.2W M,GX53,Spot,55.0,3.4,82.0,276.0,81,35.0,6117.0,72,,58.0,0.7,12.0,957d8f3f61a9d3d653c657f73dee2f8f-6,6400.0,336.0,2.0
Ecola,Light T5MV60ELC,4200K 480lm 6W M,GX53,Spot,54.0,5.7,115.0,550.0,97,60.0,4109.0,74,,0.0,3.5,12.0,957d8f3f61a9d3d653c657f73dee2f8f-7,4200.0,480.0,6.0
Ecola,Premium T5UV60ELC,4200K 480lm 6W M,GX53,Spot,54.0,5.4,97.0,465.0,86,50.0,4115.0,74,,1.0,3.5,12.0,957d8f3f61a9d3d653c657f73dee2f8f-8,4200.0,480.0,6.0
Ecola,Premium T5UV10ELC,4200K 800lm 10W M,GX53,Spot,112.0,9.6,75.0,603.0,63,65.0,4213.0,85,,0.0,4.0,12.0,957d8f3f61a9d3d653c657f73dee2f8f-9,4200.0,800.0,10.0
Ecola,T5QV85ELC,4200K 680lm 8.5W M,GX53,Spot,80.0,7.9,79.0,540.0,69,60.0,4043.0,82,,100.0,0.5,12.0,957d8f3f61a9d3d653c657f73dee2f8f-10,4200.0,680.0,5.0
Ecola,Premium T5UV85ELC,4200K 680lm 8.5W M,GX53,Spot,101.0,7.3,89.0,603.0,83,65.0,4028.0,82,,0.0,4.3,12.0,957d8f3f61a9d3d653c657f73dee2f8f-11,4200.0,680.0,5.0
Ecola,T5QV10ELC,4200K 800lm 10W M,GX53,Spot,97.0,8.9,74.0,594.0,66,60.0,4064.0,83,,0.0,3.9,12.0,957d8f3f61a9d3d653c657f73dee2f8f-12,4200.0,800.0,10.0
Ecola,Light T5PV11ELC.,4200K 920lm 11.5W M,GX53,Spot,90.0,10.4,83.0,759.0,73,75.0,4300.0,85,,0.0,4.2,12.0,957d8f3f61a9d3d653c657f73dee2f8f-13,4200.0,920.0,5.0
Ecola,Premium T5UV12ELC,4200K 960lm 12W M,GX53,Spot,117.0,9.7,101.0,965.0,99,85.0,3964.0,73,,0.0,3.5,12.0,957d8f3f61a9d3d653c657f73dee2f8f-14,4200.0,960.0,12.0
Ecola,Premium T5UD15ELC,6000K 1200lm 15W M,GX53,Spot,153.0,12.8,77.0,918.0,72,85.0,7586.0,85,,0.0,4.0,12.0,957d8f3f61a9d3d653c657f73dee2f8f-15,6000.0,1200.0,15.0
Neox,714019 LED-A60 10 Вт E27 4000K,4000K 800lm 10W M,E27,Bulb,79.0,7.0,84.0,668.0,95,70.0,4115.0,73,,0.0,3.3,12.0,957d8f3f61a9d3d653c657f73dee2f8f-16,4000.0,800.0,10.0
Ergolux,LED-A60-12W-E27-4K,4500K 1100lm 12W M,E27,Bulb,67.0,8.8,89.0,976.0,111,85.0,3994.0,72,,0.0,3.1,12.0,957d8f3f61a9d3d653c657f73dee2f8f-17,4500.0,1100.0,12.0
Ergolux,LED-A60-15W-E27-4K,4500K 1220lm 15W M,E27,Bulb,80.0,9.2,69.0,846.0,92,80.0,4019.0,82,,7.0,3.7,12.0,957d8f3f61a9d3d653c657f73dee2f8f-18,4500.0,1220.0,15.0
Ergolux,LED-A60-17W-E27-6K,6500K 1600lm 17W M,E27,Bulb,94.0,10.8,73.0,1171.0,108,100.0,6261.0,72,,0.0,2.9,12.0,957d8f3f61a9d3d653c657f73dee2f8f-19,6500.0,1600.0,17.0
Ergolux,LED-A65-20W-E27-4K,4500K 1950lm 20W M,E27,Bulb,116.0,12.1,61.0,1195.0,99,100.0,4257.0,84,,0.0,3.9,12.0,957d8f3f61a9d3d653c657f73dee2f8f-20,4500.0,1950.0,20.0
Ecola,D7LV10ELC,4000K 816lm 10.2W M,E27,Bulb,71.0,9.1,85.0,697.0,77,70.0,4139.0,82,,0.0,4.3,12.0,957d8f3f61a9d3d653c657f73dee2f8f-21,4000.0,816.0,2.0
Ecola,D7RV12ELC,4000K 960lm 12W M,E27,Bulb,77.0,10.8,85.0,817.0,75,75.0,4107.0,82,,0.0,4.3,12.0,957d8f3f61a9d3d653c657f73dee2f8f-22,4000.0,960.0,12.0
Ecola,Premium D7SV15ELY,4000K 1200lm 15W M,E27,Bulb,91.0,13.5,99.0,1184.0,88,100.0,3897.0,82,,0.0,4.5,12.0,957d8f3f61a9d3d653c657f73dee2f8f-23,4000.0,1200.0,15.0
Ecola,Premium D7RV17ELC.,4000K 1360lm 17W M,E27,Bulb,108.0,13.1,86.0,1167.0,89,100.0,4081.0,73,,0.0,3.3,12.0,957d8f3f61a9d3d653c657f73dee2f8f-24,4000.0,1360.0,17.0
Ecola,Premium D7RV20ELC,4000K 1600lm 20W M,E27,Bulb,126.0,17.4,110.0,1763.0,101,150.0,4010.0,83,,0.0,4.5,12.0,957d8f3f61a9d3d653c657f73dee2f8f-25,4000.0,1600.0,20.0
Онлайт,OLL-A60-10-230-4K-E27,4000K 820lm 10W M,E27,Bulb,48.0,6.9,75.0,616.0,89,65.0,4135.0,83,,0.0,4.0,12.0,957d8f3f61a9d3d653c657f73dee2f8f-26,4000.0,820.0,10.0
Онлайт,OLL-A60-12-230-4K-E27,4000K 1000lm 12W M,E27,Bulb,54.0,8.2,82.0,820.0,100,80.0,3944.0,71,,1.0,3.2,12.0,957d8f3f61a9d3d653c657f73dee2f8f-27,4000.0,1000.0,12.0
Онлайт,OLL-A60-15-230-4K-E27,4000K 1350lm 15W M,E27,Bulb,63.0,10.6,67.0,898.0,85,80.0,4183.0,74,,0.0,2.9,12.0,957d8f3f61a9d3d653c657f73dee2f8f-28,4000.0,1350.0,15.0
Онлайт,OLL-A60-20-230-4K-E27,4000K 1800lm 20W M,E27,Bulb,86.0,12.0,64.0,1146.0,95,95.0,3994.0,72,,0.0,2.9,12.0,957d8f3f61a9d3d653c657f73dee2f8f-29,4000.0,1800.0,20.0
Онлайт,OLL-A70-25-230-4K-E27,4000K 2100lm 25W M,E27,Bulb,109.0,15.5,77.0,1622.0,104,145.0,4043.0,74,,0.0,3.0,12.0,957d8f3f61a9d3d653c657f73dee2f8f-30,4000.0,2100.0,25.0
Saffit,55005 SBA6010,4000K 800lm 10W M,E27,Bulb,77.0,5.1,51.0,409.0,80,45.0,4047.0,73,,1.0,2.8,12.0,957d8f3f61a9d3d653c657f73dee2f8f-31,4000.0,800.0,10.0
Saffit,55011 SBA6015,4000K 1500lm 15W M,E27,Bulb,102.0,9.0,54.0,806.0,89,75.0,4112.0,74,,1.0,2.8,12.0,957d8f3f61a9d3d653c657f73dee2f8f-32,4000.0,1500.0,15.0
Saffit,55013 SBA6020,2700K 1900lm 20W M,E27,Bulb,130.0,9.9,53.0,1010.0,102,90.0,3002.0,72,,0.0,2.8,12.0,957d8f3f61a9d3d653c657f73dee2f8f-33,2700.0,1900.0,20.0
Saffit,55087 SBA6525,2700K 2150lm 25W M,E27,Bulb,152.0,14.8,48.0,1042.0,70,90.0,2940.0,83,,0.0,3.8,12.0,957d8f3f61a9d3d653c657f73dee2f8f-34,2700.0,2150.0,25.0
InHome,LED-A60-VC 10 Вт E27 3000K,3000K 900lm 10W M,E27,Bulb,47.0,6.8,59.0,535.0,78,55.0,2914.0,81,,3.0,3.9,24.0,957d8f3f61a9d3d653c657f73dee2f8f-35,3000.0,900.0,10.0
InHome,LED-A60-VC 12 Вт E27 4000K,4000K 1080lm 12W M,E27,Bulb,51.0,8.7,81.0,875.0,101,80.0,4011.0,74,,0.0,3.2,24.0,957d8f3f61a9d3d653c657f73dee2f8f-36,4000.0,1080.0,12.0
InHome,LED-A60-VC 15 Вт E27 4000K 016.5049,4000K 1350lm 15W M,E27,Bulb,55.0,11.1,74.0,1003.0,91,90.0,4042.0,74,,0.0,2.9,24.0,957d8f3f61a9d3d653c657f73dee2f8f-37,4000.0,1350.0,15.0
InHome,LED-A65-VC 20 Вт E27 4000K,4000K 1800lm 20W M,E27,Bulb,80.0,13.6,66.0,1180.0,87,100.0,4194.0,74,,0.0,2.9,24.0,957d8f3f61a9d3d653c657f73dee2f8f-38,4000.0,1800.0,20.0
InHome,LED-A70-VC 25 Вт E27 4000K 016.5118,4000K 2000lm 25W M,E27,Bulb,100.0,16.2,86.0,1718.0,106,150.0,4088.0,72,,0.0,3.3,24.0,957d8f3f61a9d3d653c657f73dee2f8f-39,4000.0,2000.0,25.0
Toshiba,00501315918A,4000K 470lm 5W M,E14,Candle,120.0,4.8,120.0,564.0,119,60.0,3893.0,84,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-40,4000.0,470.0,5.0
Toshiba,00501315918A,4000K 470lm 5W M,E14,Candle,120.0,4.9,120.0,564.0,116,60.0,3889.0,84,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-41,4000.0,470.0,5.0
Toshiba,00501315950A,3000K 470lm 5W M,E14,Candle,120.0,4.7,115.0,540.0,114,60.0,3019.0,83,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-42,3000.0,470.0,5.0
Toshiba,00501315950A,3000K 470lm 5W M,E14,Candle,120.0,4.7,117.0,548.0,116,60.0,3008.0,83,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-43,3000.0,470.0,5.0
Toshiba,00501315920A,4000K 806lm 8W M,E14,Candle,150.0,7.3,104.0,841.0,116,80.0,3951.0,84,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-44,4000.0,806.0,8.0
Toshiba,00501315920A,4000K 806lm 8W M,E14,Candle,150.0,7.3,106.0,856.0,117,80.0,3962.0,84,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-45,4000.0,806.0,8.0
Toshiba,00501315919A,3000K 806lm 8W M,E14,Candle,150.0,7.3,98.0,789.0,107,75.0,3025.0,82,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-46,3000.0,806.0,8.0
Toshiba,00501315919A,3000K 806lm 8W M,E14,Candle,150.0,7.3,100.0,805.0,110,75.0,3004.0,83,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-47,3000.0,806.0,8.0
Toshiba,01301315926A,4000K 470lm 5W M,E14,G45,120.0,4.9,125.0,587.0,121,60.0,3900.0,84,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-48,4000.0,470.0,5.0
Toshiba,01301315926A,4000K 470lm 5W M,E14,G45,120.0,4.8,122.0,573.0,120,60.0,3865.0,84,,0.0,4.5,36.0,957d8f3f61a9d3d653c657f73dee2f8f-49,4000.0,470.0,5.0
Toshiba,01301315925A,3000K 470lm 5W M,E14,G45,120.0,4.8,119.0,561.0,117,60.0,3001.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-0,3000.0,470.0,5.0
Toshiba,01301315925A,3000K 470lm 5W M,E14,G45,120.0,4.8,118.0,555.0,116,60.0,3006.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-1,3000.0,470.0,5.0
Toshiba,01301315928A,4000K 806lm 8W M,E14,G45,150.0,7.4,108.0,870.0,118,80.0,3922.0,84,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-2,4000.0,806.0,8.0
Toshiba,01301315928A,4000K 806lm 8W M,E14,G45,150.0,7.4,108.0,874.0,118,80.0,3916.0,84,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-3,4000.0,806.0,8.0
Toshiba,01301315927A,3000K 806lm 8W M,E14,G45,150.0,7.4,102.0,820.0,111,80.0,2702.0,82,,0.0,4.3,36.0,e9d23ef711f84a67ae7483e0abda8e52-4,3000.0,806.0,8.0
Toshiba,01301315927A,3000K 806lm 8W M,E14,G45,150.0,7.5,103.0,834.0,112,80.0,2702.0,82,,0.0,4.3,36.0,e9d23ef711f84a67ae7483e0abda8e52-5,3000.0,806.0,8.0
Toshiba,00501315922A,4000K 470lm 5W M,E27,Candle,120.0,4.6,114.0,534.0,115,55.0,3898.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-6,4000.0,470.0,5.0
Toshiba,00501315922A,4000K 470lm 5W M,E27,Candle,120.0,4.8,116.0,543.0,112,60.0,3912.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-7,4000.0,470.0,5.0
Toshiba,00501315921A,3000K 470lm 5W M,E27,Candle,120.0,4.8,115.0,540.0,112,60.0,3026.0,84,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-8,3000.0,470.0,5.0
Toshiba,00501315921A,3000K 470lm 5W M,E27,Candle,120.0,4.7,114.0,538.0,114,55.0,3021.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-9,3000.0,470.0,5.0
Toshiba,00501315924A,4000K 806lm 8W M,E27,Candle,150.0,7.4,109.0,875.0,119,80.0,3948.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-10,4000.0,806.0,8.0
Toshiba,00501315924A,4000K 806lm 8W M,E27,Candle,150.0,7.4,109.0,879.0,120,80.0,3969.0,84,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-11,4000.0,806.0,8.0
Toshiba,00501315923A,3000K 806lm 8W M,E27,Candle,150.0,7.3,104.0,841.0,115,80.0,3003.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-12,3000.0,806.0,8.0
Toshiba,00501315923A,3000K 806lm 8W M,E27,Candle,150.0,7.4,103.0,832.0,112,80.0,3004.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-13,3000.0,806.0,8.0
Toshiba,01301315930A,4000K 470lm 5W M,E27,G45,120.0,4.8,126.0,590.0,122,60.0,3941.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-14,4000.0,470.0,5.0
Toshiba,01301315930A,4000K 470lm 5W M,E27,G45,120.0,4.9,122.0,574.0,118,60.0,3918.0,84,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-15,4000.0,470.0,5.0
Toshiba,01301315929A,3000K 470lm 5W M,E27,G45,120.0,4.8,119.0,557.0,117,60.0,3026.0,84,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-16,3000.0,470.0,5.0
Toshiba,01301315929A,3000K 470lm 5W M,E27,G45,120.0,4.8,117.0,552.0,115,60.0,3024.0,83,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-17,3000.0,470.0,5.0
Toshiba,01301315932A,4000K 806lm 8W M,E27,G45,150.0,7.2,96.0,777.0,107,75.0,4020.0,84,,0.0,4.5,36.0,e9d23ef711f84a67ae7483e0abda8e52-18,4000.0,806.0,8.0
